Project Number,Project Name,Full Address,Latitude,Longitude,Legal Description,Project Manager,Project Status
RS18835,John & Heather Wilkinson - 963 Hukerenui Road,"963 Hukerenui Road, Hūkerenui, Northland, 0182",0.0,0.0,,Matthew Jacobson,Active
RS18833,Alaistair B Smith - 127 Ota Point Road,"127 Ota Point Road, Whangaroa, Northland, 0478",0.0,0.0,,Matthew Jacobson,Design
RS18829,PCM - Fokerd & Burden - Mahinepua,"62 Rhodes Way, Kaeo, Kaeo, 0478, New Zealand",-34.999717,173.83316,,Matthew Hargood,Active
RS18827,Lisa Looi - 17 Blue Moon Rise,"17 Blue Moon Rise, Langs Beach, Northland, 0582, New Zealand",0.0,0.0,,Matthew Hargood,Complete
RS18826,Oak River Ltd,"519 Kara Road, Maungatapere, Northland, 0179, New Zealand",0.0,0.0,,Matthew Jacobson,Active
RS18825,Design Tribe - Whakapara Marae,"38 Puhipuhi Road, Whakapara, Northland, 0182, New Zealand",0.0,0.0,,Matthew Jacobson,Defects/PS4
RS18817,School Road Properties - Inclinator,"3 Totara Heights Way, Paihia, Northland, 0200, New Zealand",0.0,0.0,,Daniel Squires,Complete
RS18816,RG & MA Dudley,"8 Pearson Road, Maungatapere, Northland, 0179, New Zealand",0.0,0.0,,Matthew Jacobson,Design
RS18815,Signature Homes - Peters,"4 Park Avenue, Mangawhai, Northland, 0505, New Zealand",0.0,0.0,,Harry Lee,Complete
RS18812,Jagannath & Co Ltd,"Kirikopuni Road, Parakao, Northland, 0172, New Zealand",0.0,0.0,,Matthew Jacobson,Complete
RS18811,Christine E Walker,"105 Port Road, Whangārei, Northland, 0110, New Zealand",0.0,0.0,,Matthew Hargood,Complete
RS18809,CVC Holding Ltd,"125 Wairau Drive, Whangārei, Northland, 0112, New Zealand",0.0,0.0,,Sarah Scott,Construction
RS18808,L McNab - 1836 Diggers Valley Rd,"1836 Diggers Valley Road, Kaitaia, Northland, 0481, New Zealand",-35.17627,173.318954,,Matthew Hargood,Not proceeding
RS18807,Allan Roche,"17C Pearson Street, Mangawhai, Northland, 0505, New Zealand",0.0,0.0,,Matthew Hargood,Construction
RS18801,Signature Homes - Evitt,"XX Whananaki North Road, Hikurangi, Northland, New Zealand",0.0,0.0,,Nathan Walker,Complete
RS18800,"Wayne Allen - Millbrook Road, Waipu - Proposed Dwelling","Millbrook Road, Waipu, Northland, 0582, New Zealand",0.0,0.0,,Matthew Jacobson,Construction
RS18799,Hayden Barrett Family Trust,"26 and 32 Valley Road, Hikurangi, Northland, 0114, New Zealand",0.0,0.0,,David Platt,Active
RS18797,Clive & Julie Wood,"3 Grey Heron Close, Mangawhai, Northland, 0573, New Zealand",0.0,0.0,,Logan Holt,Not proceeding
RS18796,Ron Esveld,"1151 Cove Road, Langs Beach, Northland, 0582, New Zealand",0.0,0.0,,David Platt,Active
RS18794,F Yovich,"13 Carr Street, Whangārei, Northland, 0112, New Zealand",0.0,0.0,,Matthew Jacobson,Active
RS18792,MOE - Whangarei Heads School,"28 Whangarei Heads School Road, Whangārei Heads, Northland, 0174, New Zealand",0.0,0.0,,Harry Lee,Active
RS18787,Hans & Florence Smith,"490B Waimate North Road, Kerikeri, Northland, 0293, New Zealand",0.0,0.0,,Harry Lee,Consent pending
RS18786,Signature Homes - Coates,"72 Rock Ridge Drive, Whangārei, Northland, 0112, New Zealand",0.0,0.0,,Nathan Walker,Complete
RS18785,Homeworld - Ming,"36 Ngahere Drive, Whangārei, Northland, 0110, New Zealand",0.0,0.0,,Matthew Hargood,Complete
RS18784,Northland Cricket Assoc,"79 Okara Drive, Whangārei, Northland, 0110, New Zealand",0.0,0.0,,Liam Crawford,Consent pending
RS18782,Classic Builders - Parker,"285 Massey Road, Waipu, Northland, 0582, New Zealand",0.0,0.0,,Sarah Scott,Construction
RS18781,Far North District Council,"XX Church Road, Kaitaia, Northland, New Zealand",0.0,0.0,,Matthew Jacobson,Active
RS18774,Russell Chambers,"253 Pataua South Road, Pataua South, Northland, 0192, New Zealand",0.0,0.0,,Matthew Jacobson,Complete
RS18772,MOE - Whangaruru School,"2916 Russell Road, Punaruku, Northland, 0184, New Zealand",0.0,0.0,,Matthew Jacobson,Active
RS18771,Classic Builders - Stage 2 Glenbervie Park,"XX Sands Road, Glenbervie, Northland, New Zealand",0.0,0.0,,Sarah Scott,Consent pending
RS18770,Roman Catholic Bishop of the Diocese of Auckland,"20 Pompallier Estate Drive, Whangārei, Northland, 0110, New Zealand",0.0,0.0,,Matthew Jacobson,Complete
RS18769,GJ Gardner Homes - Sasson & Fairley,"30 Dalkeith Drive, Kauri, Northland, 0185, New Zealand",0.0,0.0,,Liam Crawford,Design
RS18767,MOE - Bay of Islands College BoT - F block,"1-9 Derrick Road, Kawakawa, Northland, 0210, New Zealand",0.0,0.0,,Liam Crawford,Consent pending
RS18766,Sean Liddle,"10 Whareora Road, Whangārei, Northland, 0112, New Zealand",0.0,0.0,,Matthew Hargood,Complete
RS18761,MOE - Matarau School (Structural),"124 Matarau Road, Matarau, Northland, 0185, New Zealand",0.0,0.0,,Logan Holt,Construction
RS18757,Martin Duff,"144 Tavinor Road, Otaika, Northland, 0170, New Zealand",0.0,0.0,,Harry Lee,Complete
RS18754,MOE - Kaikohe West School,"23 Tawanui Road, Kaikohe, Northland, 0405, New Zealand",0.0,0.0,,Liam Crawford,Active
RS18751,Artura Developments,"8 Dinniss Avenue, Whangārei, Northland, 0112, New Zealand",0.0,0.0,,Matthew Jacobson,Design
RS18749,Engineering New Zealand NZCRS,"Various, New Zealand",0.0,0.0,,Rachel Wright,Active
RS18748,Bream Bay College - BBC HA Block,"2 Peter Snell Road, Ruakākā, Northland, 0116, New Zealand",-35.876358,174.455551,,Liam Crawford,Design
RS18746,Parkview Waters Residents Association,"5 Park Crescent, Mangawhai, Northland, 0505, New Zealand",0.0,0.0,,Matthew Jacobson,Active
RS18742,A & C McCulloch - Lot 3,"42 Mains Avenue, Whangārei, Northland, 0112, New Zealand",0.0,0.0,,Sarah Scott,Design
RS18740,Olga Bucan,"5 Aqua View Drive, Waipu, Northland, 0582, New Zealand",0.0,0.0,,Matthew Hargood,Construction
RS18739,Casey Campbell,"1070B Wainui Road, Kaeo, Northland, 0478, New Zealand",0.0,0.0,,Matthew Hargood,Construction
RS18737,Estate of M S Forshaw,"5 Munro Street, Whangārei, Northland, 0110, New Zealand",0.0,0.0,,Rachel Wright,Complete
RS18734,Far North Holdings Ltd - Opononi 4 Square,"29 State Highway 12, Opononi, Northland, 0473, New Zealand",0.0,0.0,,Rachel Wright,Complete
RS18729,Parvus Holdings,"263 Kerikeri Inlet Road, Kerikeri, Northland, 0230, New Zealand",0.0,0.0,,Sarah Scott,Active
RS18728,PCM - Skipworth Bowron - 1544 Ngunguru Rd,"1544 Ngunguru Road, Ngunguru, Ngunguru, 0173, New Zealand",-35.63985,174.466782,,Harry Lee,Complete
RS18725,Classic Builders - Bowker & Hughes,"45A Landowners Lane, Tutukaka, Northland, 0173, New Zealand",0.0,0.0,,Sarah Scott,Complete
RS18721,Duncan Lucas,"6 Matapiko Road, Whananaki, Northland, 0181, New Zealand",0.0,0.0,,Harry Lee,Consent pending
RS18719,Samuel Fitzgerald & Claire Verner,"55 Lake Road, Te Arai, Auckland, 0975, New Zealand",0.0,0.0,,Logan Holt,Finished
RS18716,Lisa Burton,"22 Ngunguru Road, Glenbervie, Northland, 0173, New Zealand",0.0,0.0,,Sarah Scott,Active
RS18711,Signature Homes - Sin Yee Phang,"3 Country Heights Terrace, Kaiwaka, Northland, 0573, New Zealand",-36.194622,174.3808,,David Platt,Active
RS18699,GJ Gardner Homes - Wethey,"11 Piwaiwaka Way, Tutukaka, Northland, 0173, New Zealand",0.0,0.0,,Liam Crawford,Construction
RS18697,Signature Homes - Shead,"90 Whangaumu Street, Tutukaka, Northland, 0173, New Zealand",0.0,0.0,,Nathan Walker,Complete
RS18694,Troy Churton,"50 Marlin Drive, Taupō Bay, Northland, 0494, New Zealand",0.0,0.0,,Codie Hay,Complete
RS18687,Classic Builders - Hyland 17 Te Kokoru Pl,"17 Te Kokoru Place, Ngunguru, Northland, 0173, New Zealand",0.0,0.0,,Sarah Scott,Active
RS18676,Mike Lee  & Min Williams,"51 Stuart Road, Whangārei Heads, Northland, 0174, New Zealand",0.0,0.0,,Matthew Jacobson,Active
RS18675,Alan Merry,"53 Stuart Road, Whangārei Heads, Northland, 0174, New Zealand",0.0,0.0,,Matthew Jacobson,Design
RS18673,Bill Roberts,"10 Cameron Street, Whangārei, Northland, 0110, New Zealand",0.0,0.0,,Rachel Wright,Complete
RS18672,McGrath Stock & Poultry,"71 Lambert Road, Purua, Northland, 0176, New Zealand",0.0,0.0,,Matthew Jacobson,Construction
RS18666,Mike Hutcheson,"530B Pahi Road, Pahi, Northland, 0571, New Zealand",-36.1462,174.219086,,David Platt,Active
RS18664,Fraser Cranston,"37 Tahere Road, Whareora, Northland, 0175, New Zealand",0.0,0.0,,Sarah Scott,Design
RS18659,Homeworld - Wilkinson,"6B Pentland Road, Whangārei, Northland, 0112, New Zealand",0.0,0.0,,Matthew Hargood,Complete
RS18650,A & C McCulloch - Lot 2,"42 Mains Avenue, Whangārei, Northland, 0112, New Zealand",0.0,0.0,,Sarah Scott,Design
RS18648,Matakohe Estates Ltd,"Gillon Road, Matakohe, Matakohe, 0594, New Zealand",-36.095912,174.161621,,Matthew Jacobson,Design
RS18647,Paul Hayman,"277 Wainui Road, Kaeo, Northland, 0478, New Zealand",0.0,0.0,,Sarah Scott,Design
RS18645,Otaika Valley Free Range,"725 State Highway 1, Whangārei, Northland, 0178, New Zealand",0.0,0.0,,Matthew Jacobson,Design
RS18642,Natasja Meisner & James Woolhouse,"2 Wood Street, Waiotira, Northland, 0193, New Zealand",0.0,0.0,,David Platt,Active
RS18638,Gary Young,"383 State Highway 1, Otaika, Northland, 0178, New Zealand",0.0,0.0,,Matthew Jacobson,Active
RS18637,Classic Builders - Tim Cashmore,"78 Austin Road, Whangārei, Northland, 0110, New Zealand",0.0,0.0,,Sarah Scott,Complete
RS18636,Gary & Rachel McCoubrey,"511 Manawaora Road, Parekura Bay, Northland, 0184, New Zealand",0.0,0.0,,Matthew Hargood,Active
RS18627,MOE - Manaia View School BoT,"64 Murdoch Crescent, Whangārei, Northland, 0110, New Zealand",0.0,0.0,,Harry Lee,Complete
RS18626,MOE - Oromahoe School of Trustees  - Block 1,"XX Oromahoe School Road, Oromahoe, Northland, 0472, New Zealand",0.0,0.0,,Liam Crawford,Construction
RS18625,"MOE - Kamo Intermediate School - 2,3,5 ILE Classroom","10 Hailes Road, Whangārei, Northland, 0112, New Zealand",-35.688076,174.3056,,Harry Lee,Active
RS18624,MOE - Te Kura o Waikare BOT - Library,"XX Waikare Valley Road, Kawakawa, Northland, 0283, New Zealand",0.0,0.0,,Rachel Wright,Complete
RS18623,Aaron Smylie,"24 Darch Point Road, Whangārei Heads, Northland, 0174, New Zealand",0.0,0.0,,Matthew Jacobson,Design
RS18620,Jonathon Bacon,"105 Tahunatapu Road, Parua Bay, Northland, 0174, New Zealand",0.0,0.0,,Matthew Jacobson,Design
RS18617,Classic Builders,"XX Evergreen Place, Whangārei, Northland, 0110, New Zealand",0.0,0.0,,Sarah Scott,Complete
RS18609,Mary & Ruben Miller,"36 Lang Road, Langs Beach, Northland, 0582, New Zealand",0.0,0.0,,Matthew Jacobson,Design
RS18608,"School Road Properties - 6 Wallace Lane, Paihia","6 Wallace Lane, Paihia, Paihia, 0200, New Zealand",0.0,0.0,,Rachel Wright,Complete
RS18606,Chloe Stenberg and Marlo Bracey,"1288A Pataua North Road, Pataua North, Northland, 0175, New Zealand",0.0,0.0,,Liam Crawford,Consent pending
RS18603,Golden Homes - Jamie Jordan Investments,"52A Morningside Road, Whangārei, Northland, 0110, New Zealand",0.0,0.0,,Codie Hay,Complete
RS18597,Alan Willett - Boat shed and Pool,"194C Tern Point, Mangawhai, Northland, 0975, New Zealand",0.0,0.0,,Logan Holt,Construction
RS18587,Classic Builders - Whangarei Accessible Housing Trust,"2 Cartwright Road, Whangārei, Northland, 0110, New Zealand",0.0,0.0,,Sarah Scott,Design
RS18585,Scott Coutts,"9b Tawhai Place, Whangārei, Northland, 0112, New Zealand",0.0,0.0,,Matthew Jacobson,Complete
RS18577,Raewyn Tipene,"144 Timperley Road, Parua Bay, Northland, 0174, New Zealand",0.0,0.0,,Matthew Jacobson,Design
RS18572,GJ Gardner Homes - Habitat for Humanity,"101, 103 and 105 Maunu Road, Whangārei, Northland, 0110, New Zealand",0.0,0.0,,Liam Crawford,Active
RS18570,The Church of Jesus Christ of Latter-Day Saints,"7 Kings Road, Paihia, Paihia, 0200, New Zealand",-35.285064,174.094833,,Daniel Squires,Pending Invoice
RS18566,Thomas Blaza,"220 Marsden Point Road, Ruakākā, Northland, 0116, New Zealand",0.0,0.0,,Harry Lee,Construction
RS18564,MOE - Otamatea High School LSPM,"120 Bickerstaffe Road, Maungaturoto, 0587, New Zealand",-36.11669,174.364746,,Matthew Jacobson,Active
RS18562,Dry Design Ltd,"19 and 21 Matai Street, Whangārei, Northland, 0112, New Zealand",0.0,0.0,,Matthew Jacobson,Design
RS18556,Graeme Quigley,"456 Wharau Road, Kerikeri, Northland, 0293, New Zealand",0.0,0.0,,Matthew Jacobson,Active
RS18555,MOE - Whangarei Intermediate - Whare,"32 Rust Avenue, Whangārei, Northland, 0112, New Zealand",0.0,0.0,,Harry Lee,Construction
RS18553,Antipodes Trust,"275 Cove Road, Waipu, Northland, 0582, New Zealand",0.0,0.0,,Logan Holt,Defects/PS4
RS18542,MOE - Otaika Valley School -  Block 1,"11 Valley View Road, Whangārei, Northland, 0170, New Zealand",0.0,0.0,,Rachel Wright,Complete
RS18539,Tim Manning,"662 Cove Road, Waipu, Northland, 0582, New Zealand",0.0,0.0,,Matthew Hargood,Construction
RS18528,Greg Misiepo,"26 Crawford Crescent, Whangārei, Northland, 0112, New Zealand",0.0,0.0,,Matthew Hargood,Complete
RS18524,Craigs Investment Partners - 71 Bank St,"71 Bank Street, Whangārei, Northland, 0110, New Zealand",-35.723667,174.319733,,Daniel Squires,Construction
RS18523,WDC - Rob Turner,"Various, New Zealand",0.0,0.0,,Rachel Wright,Complete
RS18518,Nick & Camilla Forster,"83 Parsons Road, Whakapara, Northland, 0182, New Zealand",0.0,0.0,,Liam Crawford,Complete
RS18506,R Stallworthy/Kathryn Faulkner,"37 Te Rongo Road, Parua Bay, Northland, 0174, New Zealand",0.0,0.0,,Logan Holt,Construction
RS18502,Marilyn & Ashley Aragon,"8 Fairburn Street, Whangārei, Northland, 0110, New Zealand",0.0,0.0,,Sarah Scott,Consent pending
RS18500,Kaipara District Council,"Various, New Zealand",0.0,0.0,,Rachel Wright,Active
RS18477,Steve & Michele Cavanagh,"503 Old Woodcocks Road, Kaipara Flats, Auckland, 0981, New Zealand",0.0,0.0,,Harry Lee,Complete
RS18475,Nick & Chelsea Cullen,"16 Eric Wakelin Lane, Whangārei, Northland, 0112, New Zealand",0.0,0.0,,David Platt,Complete
RS18473,Peter & Tracy Worsfold,"88 William Hawken Lane, Maungatapere, Northland, 0179, New Zealand",0.0,0.0,,Sarah Scott,Construction
RS18461,Catherin Lo-Giacco & Stephen Iremonger,"155 Hihi Road, Mangōnui, Northland, 0494, New Zealand",0.0,0.0,,Matthew Hargood,Construction
RS18457,MOE - Whangarei Heads School Block 3a,"28 Whangarei Heads School Road, Whangārei Heads, Northland, 0174, New Zealand",0.0,0.0,,Rachel Wright,Complete
RS18445,Classic Builders - Sands Road Stage 1,"Sands Road, Glenbervie, Glenbervie, New Zealand",0.0,0.0,,Sarah Scott,Construction
RS18434,Lance & Jenny Pearson,"12 Gazelle Way, Langs Beach, Northland, 0582, New Zealand",0.0,0.0,,Matthew Jacobson,Complete
RS18431,EUO 71 Moir Inc,"71 Moir Street, Mangawhai, Northland, 0505, New Zealand",0.0,0.0,,Matthew Jacobson,Active
RS18424,Te Kura Kaupapa Maori o Te Rawhitiroa BOT,"42 Vinegar Hill Road, Whangārei, 0112",0.0,0.0,,Harry Lee,Complete
RS18418,Te Kura o Otangarei BOT,"189 William Jones Drive, Whangārei, Northland, 0112, New Zealand",0.0,0.0,,Matthew Hargood,Active
RS18401,Kiren & Deb Bhana,"12 Ara Lane, Kerikeri, Northland, 0230, New Zealand",0.0,0.0,,Sarah Scott,Consent pending
RS18399,Rowena Smith,"4 Glover Place, Whangārei, Northland, 0110, New Zealand",0.0,0.0,,Sarah Scott,Consent pending
RS18369,Rebekah & Thomas Masters,"49 Main Road, Kauri, Northland, 0185, New Zealand",0.0,0.0,,Sarah Scott,Consent pending
RS18368,PCM - MacDonald - 20 Thomas Elmsley Way,"20 Thomas Elmsley Way, Maungatapere, Maungatapere, 0179, New Zealand",-35.7579,174.203949,,Matthew Hargood,Construction
RS18361,GJ Gardner- Tambourine Trust,"8 Miro Street, Whangārei, Northland, 0112, New Zealand",0.0,0.0,,Codie Hay,Design
RS18360,Josh Hoddle,"1052 Cove Road, Langs Beach, Northland, 0582, New Zealand",-36.038585,174.521423,,Matthew Hargood,Complete
RS18357,Classic Builders-Whangarei Accessible Housing Trust,"64 Ngunguru Road, Glenbervie, Northland, 0173, New Zealand",-35.679634,174.3401,,Sarah Scott,Consent pending
RS18338,Noel Davies,"20 Gazelle Way, Langs Beach, Northland, 0582, New Zealand",-36.049575,174.545135,,Logan Holt,Construction
RS18322,Mike Beazley,"433 State Highway 1, Otaika, Northland, 0178, New Zealand",-35.768714,174.314545,,David Platt,Active
RS18310,Golden Homes - Jose & Thomas,"Harrison Drive, Tikipunga, Whangārei, 0112, New Zealand",-35.676052,174.3248,,Sarah Scott,Consent pending
RS18291,"Sasha Wilson & John Walters - 12 Amelie Pl, Coopers Beach","12 Amelie Place, Coopers Beach, Northland, 0420, New Zealand",-34.99824,173.513535,,Liam Crawford,Construction
RS18290,Jaycie Bradley & Zane Keogh,"179 Millington Road, Whangārei, Northland, 0179, New Zealand",-35.73347,174.234467,,Matthew Jacobson,Complete
RS18282,MOE - Oruaiti School BOT,"2554 State Highway 10, Mangōnui, Northland, 0494, New Zealand",0.0,0.0,,Rachel Wright,Job cancelled
RS18248,Nikau Investments Ltd,"55 Gillies Street, Kawakawa, Northland, 0210, New Zealand",-35.3802,174.066483,,Rachel Wright,Waiting on client/architect
RS18237,Bella Homes - Ronald - 7 Te Whangai Head Rd,"7 Te Whangai Head Road, Pataua North, Northland, 0175, New Zealand",-35.712,174.522446,,Matthew Hargood,Complete
RS18228,MOE -Tangiteroria School,"3069 State Highway 14, Tangiteroria, Northland, 0381, New Zealand",-35.821407,174.048233,,Rachel Wright,Complete
RS18225,Hope Presbyterian Church - Alterations,"1 Hunt Street, Whangārei, Northland, 0110, New Zealand",-35.723133,174.319412,,Matthew Hargood,Unsuccessful
RS18215,HPMT Group - Subdivision,"60 View Road, Hikurangi, Northland, 0114, New Zealand",-35.592765,174.278641,,Matthew Jacobson,Construction
RS18205,Podular Housing Systems Limited,"4 Christie Close, Pataua North, Northland, 0175, New Zealand",-35.708137,174.519226,,Matthew Jacobson,Consent pending
RS18204,Arne Strachan,"27 Sands Road, Glenbervie, Northland, 0173, New Zealand",-35.68198,174.342438,,Matthew Jacobson,Consent pending
RS18197,Sudfelt Construction,"10 Cascade Crescent, Whangārei, Northland, 0112, New Zealand",-35.676372,174.323547,,Liam Crawford,Complete
RS18172,Nick & Mikaela Aston,"21 Karoro Road, One Tree Point, Northland, 0118, New Zealand",-35.821792,174.450989,,Matthew Hargood,Complete
RS18142,Cedric & T Maria Clover,"3 Pukeatua Road, Maungatapere, Northland, 0179, New Zealand",-35.76523,174.204773,,Matthew Hargood,Complete
RS18139,Bevin & Donna MacCarthy,"455 Wiroa Road, Kerikeri, Northland, 0293, New Zealand",-35.265224,173.889435,,Matthew Hargood,Construction
RS18135,The Degani Trust,"49 Cullen Road, Waipu, Northland, 0582, New Zealand",-36.024215,174.493484,,Logan Holt,Construction
RS18131,Patrick Springford,"Monowai Place, Kensington, Whangārei, 0112, New Zealand",-35.706264,174.306931,,Matthew Jacobson,Active
RS18110,Rathbone Street (No1) Ltd,"24 Kamo Road, Whangārei, Northland, 0112, New Zealand",-35.711547,174.32254,,Matthew Jacobson,Complete
RS18086,Signature Homes - Heywood,"34 Waiparera Road, Parua Bay, Parua Bay, 0192, New Zealand",-35.716335,174.475861,,Harry Lee,Complete
RS18082,Total Gold Ltd - Ken Peters - 2307A Whangarei Heads Road,"2307A Whangarei Heads Road, Whangārei Heads, Northland, 0174, New Zealand",-35.822654,174.524445,,Matthew Jacobson,Active
RS18062,Classic Builders - Moorhouse & Haggard,"640 Crane Road, Kauri, Northland, 0185, New Zealand",-35.64758,174.293365,,Matthew Jacobson,Design
RS18060,Kevin Taylor,"Tudehope Road, Matarau, Matarau, 0185, New Zealand",-35.655532,174.217636,,Matthew Jacobson,Complete
RS18025,Murray & Rose Pyle Partnership,"308 One Tree Point Road, One Tree Point, Northland, 0118, New Zealand",-35.823036,174.452,,Matthew Jacobson,Consent pending
RS18021,Twin Coast Developments,"Sands Road, Glenbervie, Glenbervie, New Zealand",-35.683197,174.342,,Matthew Jacobson,Active
RS18014,WDC OMB,"71 Bank Street, Whangārei, Northland, 0110, New Zealand",-35.723667,174.319733,,Daniel Squires,Active
RS18001,Dennis Donaldson,"Whananaki North Road, Whananaki, Whananaki, New Zealand",-35.506816,174.423569,,Matthew Jacobson,Design
RS17996,Wiroa Properties Ltd,"18 Skippers Lane, Waipapa, Northland, 0230, New Zealand",-35.206977,173.9169,,Matthew Jacobson,Design
RS17955,MOE - Ruakaka School,"12 Sandford Road, Ruakākā, Northland, 0171, New Zealand",-35.899017,174.440811,,Rachel Wright,Construction
RS17927,ARGENTO,"98A Western Hills Drive, Whangārei, Northland, 0112, New Zealand",0.0,0.0,,Matthew Hargood,Complete
RS17923,Classic Builders - Gary & Claire Eady,"Gloyn Road, Onerahi, Whangārei, 0110, New Zealand",-35.77215,174.358292,,Matthew Jacobson,Design
RS17916,Crown Brands,"190 Waipapa Road, Kerikeri, Northland, 0230, New Zealand",-35.207225,173.942169,,Matthew Jacobson,Active
RS17909,Jason Grant,"48A Dolphin Place, Tutukaka, Northland, 0173, New Zealand",-35.631664,174.53981,,Logan Holt,Construction
RS17894,Stephen Ingram & Wendy Dove - 315 Tutukaka Block Rd,"315 Tutukaka Block Road, Tutukaka, Northland, 0173, New Zealand",0.0,0.0,,Sarah Scott,Complete
RS17869,Robyn Taylor,"2297 Whananaki North Road, Whananaki, Northland, 0181, New Zealand",0.0,0.0,,Matthew Jacobson,Design
RS17868,Megan Corney,"8 Glinks Road, Te Kōpuru, Northland, 0371, New Zealand",0.0,0.0,,Matthew Hargood,Complete
RS17860,Classic Builders - Gathercole,"24 Sando Way, One Tree Point, Northland, 0118, New Zealand",0.0,0.0,,Matthew Jacobson,Consent pending
RS17854,Jody Greed & Lisette Buckle,"42 Dundas Road, Whangārei, Northland, 0112, New Zealand",0.0,0.0,,Rachel Wright,Active
RS17835,ROBAR CIVIL NZ,"16 and 16a Russell Road, Whangārei, 0112",0.0,0.0,,Sarah Scott,Active
RS17831,Dargaville Mountview Trust,"10 Mountview Place, Dargaville, Northland, 0372, New Zealand",0.0,0.0,,Sarah Scott,Active
RS17797,Dean & Judy Sturge,"15 Taumata Close, Paihia, Northland, 0200, New Zealand",0.0,0.0,,Daniel Squires,Construction
RS17796,Okokiwi Downs Ltd,"XX Okokako Road, Waimate North, Northland, 0293, New Zealand",0.0,0.0,,Matthew Jacobson,Design
RS17731,Niche Television Ltd,"84-88 Bank Street, Whangārei, Northland, 0110, New Zealand",0.0,0.0,,Rachel Wright,Complete
RS17716,Michelle Martin,"55 Pah Road, Whangārei, Northland, 0110, New Zealand",0.0,0.0,,Matthew Jacobson,Complete
RS17663,Kevin & Julie Eddington,"190 Tern Point, Mangawhai, Northland, 0975, New Zealand",0.0,0.0,,Matthew Jacobson,Design
RS17624,Nick & Sue Barclay,"167 Gibbs Road, Whakapara, Northland, 0182, New Zealand",0.0,0.0,,Matthew Jacobson,Design
RS17589,Jeremy & Kayla Rintoul,"148 Ramp Road, Lake Ohia, Northland, 0483, New Zealand",0.0,0.0,,Matthew Hargood,Construction
RS17582,Homeworld - Montilla,"16 Tieke Place, Whangārei, Northland, 0110, New Zealand",0.0,0.0,,Matthew Hargood,Construction
RS17544,MOE - Otaika Valley School,"11 Valley View Road, Whangārei, Northland, 0170, New Zealand",0.0,0.0,,Matthew Jacobson,Design
RS17504,Kilima Family Trust,"10 Mako Street, Dargaville, Northland, 0372, New Zealand",0.0,0.0,,Matthew Jacobson,Consent pending
RS17482,BL & CL Rowe Family Trust,"623 Puketona Road, Haruru, Northland, 0204, New Zealand",0.0,0.0,,Matthew Jacobson,Design
RS17475,Ngarua Farming Ltd,"XX Akerama Road, Hūkerenui, Northland, 0182, New Zealand",0.0,0.0,,Matthew Jacobson,Active
RS17464,Bas Bakker,"118A Memorial Drive, Whangārei, Northland, 0112, New Zealand",0.0,0.0,,David Platt,Complete
RS17439,MOE - Matakohe School,"117 Matakohe East Road, Matakohe, Northland, 0593, New Zealand",0.0,0.0,,Matthew Jacobson,Design
RS17262,Marnic Trust Partnership,"23 Raihara Street, Kaikohe, Northland, 0405, New Zealand",0.0,0.0,,Matthew Hargood,Complete
RS17115,Hope Presbyterian Church - Seismic,"77 Bank Street, Whangārei, Northland, 0110, New Zealand",0.0,0.0,,Matthew Hargood,Complete
RS16968,Okokiwi Downs Ltd - Bridge,"XX Okokako Road, Waimate North, Northland, 0293, New Zealand",0.0,0.0,,Matthew Jacobson,Complete
RS16475,NRC - Kaipara Service Centre,"32 Hokianga Road, Dargaville, Northland, 0310, New Zealand",0.0,0.0,,Rachel Wright,Complete
RS16423,Bupa Care Services Ltd,"5 Kingfisher Way, Whangārei, Northland, 0112, New Zealand",0.0,0.0,,Gareth Turner,Active
RS16360,Rugby Trust / SS Trading Trust,"34 South End Avenue, Whangārei, Northland, 0110, New Zealand",0.0,0.0,,Matthew Jacobson,Active
RS16338,Rhodes S and J - 28 Kiteone Road,"28 Kiteone Road, Parua Bay, Northland, 0174, New Zealand",0.0,0.0,,Matthew Hargood,Complete
RS15968,"MLP, LLC Winery","623 Rangihoua Road, Te Tii, Northland, 0294, New Zealand",0.0,0.0,,Rachel Wright,Complete
RS15797,Salvation Army,"3-7 Aubrey Street, Whangārei, Northland, 0112, New Zealand",0.0,0.0,,Rachel Wright,Complete
RS15772,Whangarei Seventh Day Adventist Church,"14 Mill Road, Whangārei, Northland, 0112, New Zealand",0.0,0.0,,Matthew Hargood,Complete
RS13477,Gill Warren,"211 Whangarei Heads Road, Tamaterau, Northland, 0174, New Zealand",0.0,0.0,,Matthew Jacobson,Complete
RS12943,Trass Barry,"9 Fred Carr Place, One Tree Point, Northland, 0118, New Zealand",0.0,0.0,,Daniel Squires,Construction
RS12852,Advance Developments Tutukaka Marina,"XX Landowners Lane, Tutukaka, Northland, 0173, New Zealand",0.0,0.0,,Matthew Jacobson,Active
RS12654,Golden Homes Hamdy & Higson - 14 Flax Street,"14 Flax Street, Ruakākā, Northland, 0116",0.0,0.0,,Rachel Wright,Waiting on client/architect
RS12631,Bixley Emma,"194 Te Rongo Road, Parua Bay, Northland, 0174, New Zealand",0.0,0.0,,Rachel Wright,Complete
RS11687,Moureeses Bay Subdivision,"Moureeses Bay, Northland, 0181, New Zealand",0.0,0.0,,Matthew Jacobson,Active
RS10978,Waitangi National Trust,"XX Tau Henare Drive, Waitangi, Northland, 0293, New Zealand",0.0,0.0,,Rachel Wright,Complete
